run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,algorithm,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,11,9,lahc,4,42,4,0,787,500000,100.000000,0.000000,0.000000,0,0,0,1,160,160,160,0.0000,0.0000,0.00,61.55,0,0,0,0,800345
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,3,-1,tabu,4,42,0,0,974,500000,100.000000,0.000000,0.000000,139389,3,1,0,2985,1125,3510,47.7000,0.0200,37.23,65.03,239389,139389,293838,186149,929914
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,6,4,tabu,4,42,2,0,933,500000,100.000000,0.000000,0.000000,0,4,0,0,2385,600,600,0.0000,0.0000,37.19,65.04,100001,0,293664,185965,930389
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,9,7,tabu,4,42,3,0,952,500000,100.000000,0.000000,0.000000,0,4,0,0,2245,310,310,0.0000,0.0000,37.25,65.14,100001,0,293866,186234,934414
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,12,10,tabu,4,42,5,0,940,500000,100.000000,0.000000,0.000000,0,4,0,1,2580,160,160,0.0000,0.0000,37.13,65.06,100001,0,294061,185636,930976
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,2,-1,lahc,5,777,0,0,798,500000,100.000000,0.000000,0.000000,130091,0,11,1,390,375,4530,83.1000,0.2200,0.00,60.15,0,130091,0,0,754554
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,5,3,lahc,5,777,1,0,775,500000,100.000000,0.000000,0.000000,40882,0,20,0,410,410,835,8.5000,0.4000,0.00,59.86,0,40882,0,0,745699
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,1,-1,sa,5,777,0,0,827,500000,100.000000,0.000100,9.128092,86636,4,28,1,375,375,4530,83.1000,0.5600,1.83,60.18,186636,86636,36299,9145,755715
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,8,6,lahc,5,777,3,0,762,500000,100.000000,0.000000,0.000000,15463,0,7,1,390,375,510,2.7000,0.1400,0.00,59.19,0,15463,0,0,725297
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,4,2,sa,5,777,1,0,813,500000,100.000000,0.000100,16.111946,66072,4,1,0,400,385,835,9.0000,0.0200,1.79,60.93,166072,66072,41694,8962,779661
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,7,5,sa,5,777,2,0,822,500000,100.000000,0.000100,8.427524,89526,4,0,1,375,375,510,2.7000,0.0000,1.81,59.89,189526,89526,38360,9027,746431
