week,worker_id,parent_worker_id,depth,candidate,temperature,current_penalty,local_best,global_best,cands_since_improve
8,55,53,0,186005,0.586057,1635,1635,1605,100000
8,55,53,0,286005,0.036978,1635,1635,1605,100000
8,55,53,0,386005,0.002333,1635,1635,1605,100000
8,55,53,0,486005,0.000147,1635,1635,1605,100000
8,63,61,0,150172,1.577379,1690,1635,1605,100000
8,63,61,0,250172,0.099526,1690,1635,1605,100000
8,63,61,0,350172,0.006280,1690,1635,1605,100000
8,63,61,0,450172,0.000396,1690,1635,1605,100000
8,45,43,0,202925,0.367198,1640,1625,1605,100000
8,45,43,0,302925,0.023169,1640,1625,1605,100000
8,45,43,0,402925,0.001462,1640,1625,1605,100000
8,62,60,0,150172,1.577379,1700,1660,1605,100000
8,62,60,0,250172,0.099526,1690,1660,1605,100000
8,62,60,0,350172,0.006280,1690,1660,1605,100000
8,62,60,0,450172,0.000396,1690,1660,1605,100000
8,51,49,0,191532,0.503056,1700,1700,1605,100000
8,51,49,0,291532,0.031741,1700,1700,1605,100000
8,51,49,0,391532,0.002003,1700,1700,1605,100000
8,51,49,0,491532,0.000126,1700,1700,1605,100000
8,46,44,0,184584,0.609526,1690,1680,1605,100000
8,46,44,0,284584,0.038458,1690,1680,1605,100000
8,46,44,0,384584,0.002427,1690,1680,1605,100000
8,46,44,0,484584,0.000153,1690,1680,1605,100000
8,64,62,0,150172,1.577379,1715,1620,1605,100000
8,64,62,0,250172,0.099526,1715,1620,1605,100000
8,64,62,0,350172,0.006280,1715,1620,1605,100000
8,64,62,0,450172,0.000396,1715,1620,1605,100000
8,61,59,0,150172,1.577379,1675,1665,1605,100000
8,61,59,0,250172,0.099526,1675,1665,1605,100000
8,61,59,0,350172,0.006280,1675,1665,1605,100000
8,61,59,0,450172,0.000396,1675,1665,1605,100000
8,36,34,0,185426,0.595509,1645,1645,1605,100000
8,36,34,0,285426,0.037574,1645,1645,1605,100000
8,36,34,0,385426,0.002371,1645,1645,1605,100000
8,36,34,0,485426,0.000150,1645,1645,1605,100000
8,65,63,0,150172,1.577379,1660,1605,1605,100000
8,65,63,0,250172,0.099526,1660,1605,1605,100000
8,65,63,0,350172,0.006280,1660,1605,1605,100000
8,65,63,0,450172,0.000396,1660,1605,1605,100000
