run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,51,49,1,202,25,0,742,500000,100.000000,0.000100,8.180201,90604,4,0,0,445,445,915,9.4000,0.0000,1.77,59.79,190604,90604,45597,8851,743466
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,53,51,1,202,26,0,733,500000,100.000000,0.000100,12.760862,74511,4,0,0,425,410,840,8.6000,0.0000,1.77,59.88,174511,74511,35676,8854,746314
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,52,50,1,202,26,0,749,500000,100.000000,0.000100,13.153944,73413,4,0,0,400,400,900,10.0000,0.0000,1.74,59.91,173413,73413,42146,8716,747204
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,55,53,1,202,27,0,740,500000,100.000000,0.000100,9.655527,84603,4,0,0,430,430,825,7.9000,0.0000,1.76,59.11,184603,84603,40494,8794,722878
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,54,52,1,202,27,0,757,500000,100.000000,0.000100,11.204281,79219,4,0,0,460,460,830,7.4000,0.0000,1.77,58.54,179219,79219,54093,8845,706078
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,56,54,1,202,28,0,749,500000,100.000000,0.000100,16.188254,65901,4,0,0,440,440,750,6.2000,0.0000,1.75,59.44,165901,65901,50426,8754,732615
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,57,55,1,202,28,0,732,500000,100.000000,0.000100,10.665667,81002,4,0,0,455,455,720,5.3000,0.0000,1.78,60.45,181002,81002,37054,8895,764110
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,58,56,1,202,29,0,744,500000,100.000000,0.000100,11.003327,79874,4,0,0,470,470,670,4.0000,0.0000,1.74,61.14,179874,79874,38008,8681,786683
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,59,57,1,202,29,0,742,500000,100.000000,0.000100,14.836792,69056,4,0,0,520,440,655,4.3000,0.0000,1.76,59.57,169056,69056,42722,8806,736849
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,60,58,1,202,30,0,742,500000,100.000000,0.000100,9.138439,86595,4,0,0,455,455,625,3.4000,0.0000,1.82,60.02,186595,86595,39047,9125,750496
